id,case,family,query,candidate,top_id,top_text,word_a,word_b,word_a_id,word_b_id,word_a_logit,word_b_logit,word_a_probability,word_b_probability,edit_norm,capped
J06_g1_c0_color/none,J06_g1_c0_color,J06,color,none,2266, red,red,blue,2266,4171,-110.93266296386719,-111.97372436523438,0.09467574312507017,0.033428085223873256,0.0,0
J06_g1_c1_recipient/none,J06_g1_c1_recipient,J06,recipient,none,262, the,William,Elizabeth,3977,10674,-105.4910659790039,-105.59562683105469,0.011688640938321082,0.010528192491580645,0.0,0
J06_g1_c1_color/none,J06_g1_c1_color,J06,color,none,4171, blue,red,blue,2266,4171,-111.91264343261719,-111.67247772216797,0.05520377173969844,0.07018937806835322,0.0,0
J06_g0_c0_recipient/d6_internal,J06_g0_c0_recipient,J06,recipient,d6_internal,262, the,William,Elizabeth,3977,10674,-96.58406829833984,-97.8232650756836,0.010257879504756729,0.0029708537371357967,20.077857971191406,0
J06_g0_c0_recipient/d6_task,J06_g0_c0_recipient,J06,recipient,d6_task,262, the,William,Elizabeth,3977,10674,-90.7944564819336,-87.26742553710938,0.0005493484829052068,0.018690374624241474,35.66972351074219,0
J06_g0_c0_recipient/d6_yoked,J06_g0_c0_recipient,J06,recipient,d6_yoked,465, his,William,Elizabeth,3977,10674,-92.8676986694336,-90.58499145507812,0.0010458697483260856,0.010252853413575826,38.00019454956055,0
J06_g0_c0_recipient/d6_ridge,J06_g0_c0_recipient,J06,recipient,d6_ridge,262, the,William,Elizabeth,3977,10674,-98.87267303466797,-98.95423889160156,0.008621297317533146,0.007946008421965058,10.352527618408203,0
J06_g0_c0_recipient/reflection,J06_g0_c0_recipient,J06,recipient,reflection,262, the,William,Elizabeth,3977,10674,-98.98674774169922,-99.07240295410156,0.00902570202305208,0.008284788108868834,11.852614402770996,0
J06_g0_c0_recipient/reflection_capped,J06_g0_c0_recipient,J06,recipient,reflection_capped,262, the,William,Elizabeth,3977,10674,-98.98674774169922,-99.07240295410156,0.00902570202305208,0.008284788108868834,11.852614402770996,0
J06_g0_c0_recipient/donor,J06_g0_c0_recipient,J06,recipient,donor,262, the,William,Elizabeth,3977,10674,-101.04100036621094,-102.15995788574219,0.012263924544026979,0.004005644411719576,10.199317932128906,0
J06_g0_c0_color/d6_internal,J06_g0_c0_color,J06,color,d6_internal,2266, red,red,blue,2266,4171,-102.69522857666016,-103.4078598022461,0.053932509609282336,0.02644592857247656,60.26250076293945,0
J06_g0_c0_color/d6_task,J06_g0_c0_color,J06,color,d6_task,2266, red,red,blue,2266,4171,-113.99669647216797,-114.95065307617188,0.09954757298017823,0.038347105393262214,26.38466453552246,0
J06_g0_c0_color/d6_yoked,J06_g0_c0_color,J06,color,d6_yoked,2266, red,red,blue,2266,4171,-105.46344757080078,-106.97037506103516,0.11035747341265423,0.02445408713173189,69.50833892822266,1
J06_g0_c0_color/d6_ridge,J06_g0_c0_color,J06,color,d6_ridge,2266, red,red,blue,2266,4171,-110.13472747802734,-111.42902374267578,0.10550289599719777,0.028917360904670297,31.37410545349121,0
J06_g0_c0_color/reflection,J06_g0_c0_color,J06,color,reflection,2266, red,red,blue,2266,4171,-110.65850067138672,-112.00342559814453,0.09274148535603526,0.024164653551955923,33.89032745361328,0
J06_g0_c0_color/reflection_capped,J06_g0_c0_color,J06,color,reflection_capped,2266, red,red,blue,2266,4171,-110.65850067138672,-112.00342559814453,0.09274148535603526,0.024164653551955923,33.89032745361328,0
J06_g0_c0_color/donor,J06_g0_c0_color,J06,color,donor,2266, red,red,blue,2266,4171,-112.26932525634766,-113.37313079833984,0.09802601926281462,0.032506088300705,6.041579246520996,0
J06_g0_c1_recipient/d6_internal,J06_g0_c1_recipient,J06,recipient,d6_internal,262, the,William,Elizabeth,3977,10674,-100.45519256591797,-101.74964904785156,0.008794532845469945,0.0024101133483903246,17.147323608398438,0
J06_g0_c1_recipient/d6_task,J06_g0_c1_recipient,J06,recipient,d6_task,262, the,William,Elizabeth,3977,10674,-97.21148681640625,-94.37206268310547,0.0006772382347615944,0.011584777630060022,29.886754989624023,0
J06_g0_c1_recipient/d6_yoked,J06_g0_c1_recipient,J06,recipient,d6_yoked,262, the,William,Elizabeth,3977,10674,-98.84154510498047,-97.55752563476562,0.0016426600138320549,0.005931851307225421,30.352069854736328,0
J06_g0_c1_recipient/d6_ridge,J06_g0_c1_recipient,J06,recipient,d6_ridge,262, the,William,Elizabeth,3977,10674,-102.4442138671875,-102.51042938232422,0.007179138695011082,0.006719165073597675,8.90640640258789,0
J06_g0_c1_recipient/reflection,J06_g0_c1_recipient,J06,recipient,reflection,262, the,William,Elizabeth,3977,10674,-101.4730453491211,-101.5827407836914,0.007828540265661163,0.007015209864596623,10.23119831085205,0
J06_g0_c1_recipient/reflection_capped,J06_g0_c1_recipient,J06,recipient,reflection_capped,262, the,William,Elizabeth,3977,10674,-101.4730453491211,-101.5827407836914,0.007828540265661163,0.007015209864596623,10.23119831085205,0
J06_g0_c1_recipient/donor,J06_g0_c1_recipient,J06,recipient,donor,262, the,William,Elizabeth,3977,10674,-104.29119110107422,-105.5582504272461,0.013648510015728846,0.003844221197951174,9.735335350036621,0
J06_g0_c1_color/d6_internal,J06_g0_c1_color,J06,color,d6_internal,257, a,red,blue,2266,4171,-103.94174194335938,-103.99775695800781,0.039485962935292516,0.037334962698088954,61.15040588378906,0
J06_g0_c1_color/d6_task,J06_g0_c1_color,J06,color,d6_task,4171, blue,red,blue,2266,4171,-114.15079498291016,-113.68951416015625,0.05740730278492936,0.09105396422406677,23.74799156188965,0
J06_g0_c1_color/d6_yoked,J06_g0_c1_color,J06,color,d6_yoked,4171, blue,red,blue,2266,4171,-105.28450012207031,-105.2292709350586,0.05839388239418381,0.06170964982769981,69.50833892822266,1
J06_g0_c1_color/d6_ridge,J06_g0_c1_color,J06,color,d6_ridge,4171, blue,red,blue,2266,4171,-111.1358413696289,-111.1279067993164,0.060805282338275875,0.06128966527028804,31.050485610961914,0
J06_g0_c1_color/reflection,J06_g0_c1_color,J06,color,reflection,257, a,red,blue,2266,4171,-111.16533660888672,-111.27133178710938,0.05767475064981189,0.051874342431999766,33.689369201660156,0
J06_g0_c1_color/reflection_capped,J06_g0_c1_color,J06,color,reflection_capped,257, a,red,blue,2266,4171,-111.16533660888672,-111.27133178710938,0.05767475064981189,0.051874342431999766,33.689369201660156,0
J06_g0_c1_color/donor,J06_g0_c1_color,J06,color,donor,4171, blue,red,blue,2266,4171,-112.4991683959961,-112.36072540283203,0.05676294160696261,0.06519134204959204,6.522290229797363,0
J06_g1_c0_recipient/d6_internal,J06_g1_c0_recipient,J06,recipient,d6_internal,262, the,William,Elizabeth,3977,10674,-98.00694274902344,-99.57190704345703,0.035602398384762375,0.007444300540695699,24.383094787597656,0
J06_g1_c0_recipient/d6_task,J06_g1_c0_recipient,J06,recipient,d6_task,607, her,William,Elizabeth,3977,10674,-99.38448333740234,-97.1749267578125,0.001445658779413503,0.013172373239919155,26.76653289794922,0
J06_g1_c0_recipient/d6_yoked,J06_g1_c0_recipient,J06,recipient,d6_yoked,607, her,William,Elizabeth,3977,10674,-96.71604919433594,-93.41596984863281,0.0006650976687824126,0.01803398380302672,40.56145095825195,0
J06_g1_c0_recipient/d6_ridge,J06_g1_c0_recipient,J06,recipient,d6_ridge,262, the,William,Elizabeth,3977,10674,-101.46576690673828,-99.7833251953125,0.004355926775968402,0.02342910625417879,18.46603012084961,0
J06_g1_c0_recipient/reflection,J06_g1_c0_recipient,J06,recipient,reflection,262, the,William,Elizabeth,3977,10674,-100.47715759277344,-98.83169555664062,0.004669040587988491,0.02420152493846242,20.6390438079834,0
J06_g1_c0_recipient/reflection_capped,J06_g1_c0_recipient,J06,recipient,reflection_capped,262, the,William,Elizabeth,3977,10674,-100.47715759277344,-98.83169555664062,0.004669040587988491,0.02420152493846242,20.6390438079834,0
J06_g1_c0_recipient/donor,J06_g1_c0_recipient,J06,recipient,donor,262, the,William,Elizabeth,3977,10674,-100.94689178466797,-100.45173645019531,0.006761187808279814,0.01109343975320224,10.199317932128906,0
J06_g1_c0_color/d6_internal,J06_g1_c0_color,J06,color,d6_internal,2266, red,red,blue,2266,4171,-102.3009262084961,-102.92339324951172,0.04934102911812818,0.026477330857408252,60.07279968261719,0
J06_g1_c0_color/d6_task,J06_g1_c0_color,J06,color,d6_task,2266, red,red,blue,2266,4171,-113.79788208007812,-114.70989227294922,0.10067074208843618,0.04044103629580513,26.824012756347656,0
J06_g1_c0_color/d6_yoked,J06_g1_c0_color,J06,color,d6_yoked,2266, red,red,blue,2266,4171,-103.68402862548828,-105.23101806640625,0.12914957744699745,0.02749438513229963,69.50834655761719,1
J06_g1_c0_color/d6_ridge,J06_g1_c0_color,J06,color,d6_ridge,2266, red,red,blue,2266,4171,-111.1687240600586,-112.39747619628906,0.09699289282080585,0.02838570205707988,31.594554901123047,0
J06_g1_c0_color/reflection,J06_g1_c0_color,J06,color,reflection,2266, red,red,blue,2266,4171,-111.1127700805664,-112.41756439208984,0.09162345582094356,0.024850875797731594,34.04594039916992,0
J06_g1_c0_color/reflection_capped,J06_g1_c0_color,J06,color,reflection_capped,2266, red,red,blue,2266,4171,-111.1127700805664,-112.41756439208984,0.09162345582094356,0.024850875797731594,34.04594039916992,0
J06_g1_c0_color/donor,J06_g1_c0_color,J06,color,donor,2266, red,red,blue,2266,4171,-110.7633056640625,-111.84644317626953,0.09635464736856879,0.032619103566848454,6.041579246520996,0
J06_g1_c1_recipient/d6_internal,J06_g1_c1_recipient,J06,recipient,d6_internal,262, the,William,Elizabeth,3977,10674,-101.80033874511719,-103.09464263916016,0.029923573050765595,0.008201710024312794,19.879579544067383,0
J06_g1_c1_recipient/d6_task,J06_g1_c1_recipient,J06,recipient,d6_task,607, her,William,Elizabeth,3977,10674,-101.65426635742188,-99.08976745605469,0.0009620258042959445,0.012500703169467317,30.47840690612793,0
J06_g1_c1_recipient/d6_yoked,J06_g1_c1_recipient,J06,recipient,d6_yoked,607, her,William,Elizabeth,3977,10674,-98.85480499267578,-95.83503723144531,0.000701233111915668,0.014365835543468807,38.520442962646484,0
J06_g1_c1_recipient/d6_ridge,J06_g1_c1_recipient,J06,recipient,d6_ridge,262, the,William,Elizabeth,3977,10674,-104.3419418334961,-102.89561462402344,0.004740374948409327,0.020134674838235615,17.717918395996094,0
J06_g1_c1_recipient/reflection,J06_g1_c1_recipient,J06,recipient,reflection,262, the,William,Elizabeth,3977,10674,-104.24247741699219,-102.69500732421875,0.004597045831083217,0.021604118748833376,19.572900772094727,0
J06_g1_c1_recipient/reflection_capped,J06_g1_c1_recipient,J06,recipient,reflection_capped,262, the,William,Elizabeth,3977,10674,-104.24247741699219,-102.69500732421875,0.004597045831083217,0.021604118748833376,19.572900772094727,0
J06_g1_c1_recipient/donor,J06_g1_c1_recipient,J06,recipient,donor,262, the,William,Elizabeth,3977,10674,-104.55693817138672,-104.04857635498047,0.005298921959027195,0.008809804176753536,9.735335350036621,0
J06_g1_c1_color/d6_internal,J06_g1_c1_color,J06,color,d6_internal,257, a,red,blue,2266,4171,-103.01581573486328,-102.98645782470703,0.039875997205574186,0.04106402685507702,60.39457321166992,0
J06_g1_c1_color/d6_task,J06_g1_c1_color,J06,color,d6_task,4171, blue,red,blue,2266,4171,-114.56646728515625,-113.96186065673828,0.05216827152323517,0.09549568978058325,25.372154235839844,0
J06_g1_c1_color/d6_yoked,J06_g1_c1_color,J06,color,d6_yoked,4171, blue,red,blue,2266,4171,-104.75276947021484,-104.38446807861328,0.05267261454798714,0.07612654824669406,69.50833892822266,1
J06_g1_c1_color/d6_ridge,J06_g1_c1_color,J06,color,d6_ridge,4171, blue,red,blue,2266,4171,-111.92192840576172,-111.82616424560547,0.056827968129580644,0.06253915004425815,31.64112663269043,0
J06_g1_c1_color/reflection,J06_g1_c1_color,J06,color,reflection,257, a,red,blue,2266,4171,-111.60665893554688,-111.64990997314453,0.05388187052169234,0.051601102048067934,34.075992584228516,0
J06_g1_c1_color/reflection_capped,J06_g1_c1_color,J06,color,reflection_capped,257, a,red,blue,2266,4171,-111.60665893554688,-111.64990997314453,0.05388187052169234,0.051601102048067934,34.075992584228516,0
J06_g1_c1_color/donor,J06_g1_c1_color,J06,color,donor,4171, blue,red,blue,2266,4171,-111.64424133300781,-111.27857208251953,0.05853112982189829,0.0843713591039303,6.522290229797363,0
J07_g0_c0_recipient/none,J07_g0_c0_recipient,J07,recipient,none,262, the,Joseph,Susan,7212,14919,-98.51913452148438,-100.30561065673828,0.03667689619221019,0.0061451975465088475,0.0,0
J07_g0_c0_color/none,J07_g0_c0_color,J07,color,none,2266, red,red,blue,2266,4171,-116.47142791748047,-117.59416198730469,0.07996835940787335,0.02602081980241796,0.0,0
J07_g0_c1_recipient/none,J07_g0_c1_recipient,J07,recipient,none,262, the,Joseph,Susan,7212,14919,-103.55138397216797,-105.6854248046875,0.043925064734995335,0.005198885498032348,0.0,0
J07_g0_c1_color/none,J07_g0_c1_color,J07,color,none,4171, blue,red,blue,2266,4171,-114.08586883544922,-113.90478515625,0.05032481874242032,0.06031507358199012,0.0,0
J07_g1_c0_recipient/none,J07_g1_c0_recipient,J07,recipient,none,262, the,Joseph,Susan,7212,14919,-105.91700744628906,-108.5919418334961,0.028303999510791322,0.001950466808549287,0.0,0
J07_g1_c0_color/none,J07_g1_c0_color,J07,color,none,2266, red,red,blue,2266,4171,-110.7903823852539,-111.8631820678711,0.07684071338349446,0.026283331086405317,0.0,0
J07_g1_c1_recipient/none,J07_g1_c1_recipient,J07,recipient,none,262, the,Joseph,Susan,7212,14919,-108.33113098144531,-111.18401336669922,0.03383329277963072,0.00195143095381242,0.0,0
J07_g1_c1_color/none,J07_g1_c1_color,J07,color,none,257, a,red,blue,2266,4171,-115.31932067871094,-115.22118377685547,0.04100081757461326,0.0452285673947976,0.0,0
J07_g0_c0_recipient/d6_internal,J07_g0_c0_recipient,J07,recipient,d6_internal,262, the,Joseph,Susan,7212,14919,-95.90422058105469,-100.48313903808594,0.07756313742089933,0.0007962626574130826,22.69407081604004,0
J07_g0_c0_recipient/d6_task,J07_g0_c0_recipient,J07,recipient,d6_task,262, the,Joseph,Susan,7212,14919,-96.73875427246094,-96.31591033935547,0.012452645503238099,0.019006423931165757,15.75527572631836,0
J07_g0_c0_recipient/d6_yoked,J07_g0_c0_recipient,J07,recipient,d6_yoked,262, the,Joseph,Susan,7212,14919,-94.42636108398438,-92.89637756347656,0.006685982737821716,0.030876541680184635,26.304685592651367,0
J07_g0_c0_recipient/d6_ridge,J07_g0_c0_recipient,J07,recipient,d6_ridge,262, the,Joseph,Susan,7212,14919,-98.07421112060547,-100.07450866699219,0.04882038672639365,0.00660515523284528,8.857049942016602,0
J07_g0_c0_recipient/reflection,J07_g0_c0_recipient,J07,recipient,reflection,262, the,Joseph,Susan,7212,14919,-97.80277252197266,-99.829833984375,0.05109014813520638,0.006729697673484231,10.17997932434082,0
J07_g0_c0_recipient/reflection_capped,J07_g0_c0_recipient,J07,recipient,reflection_capped,262, the,Joseph,Susan,7212,14919,-97.80277252197266,-99.829833984375,0.05109014813520638,0.006729697673484231,10.17997932434082,0
J07_g0_c0_recipient/donor,J07_g0_c0_recipient,J07,recipient,donor,262, the,Joseph,Susan,7212,14919,-104.64453887939453,-108.0100326538086,0.032926047090591826,0.0011374287983258792,13.788138389587402,0
J07_g0_c0_color/d6_internal,J07_g0_c0_color,J07,color,d6_internal,257, a,red,blue,2266,4171,-104.84764862060547,-105.69649505615234,0.040368733133170784,0.01727411464057053,60.33949279785156,0
J07_g0_c0_color/d6_task,J07_g0_c0_color,J07,color,d6_task,2266, red,red,blue,2266,4171,-117.44082641601562,-118.27672576904297,0.08016210899332152,0.03474902776938675,24.478694915771484,0
J07_g0_c0_color/d6_yoked,J07_g0_c0_color,J07,color,d6_yoked,2266, red,red,blue,2266,4171,-105.4732666015625,-107.50172424316406,0.08193248073423733,0.010777254633162571,69.50833892822266,1
J07_g0_c0_color/d6_ridge,J07_g0_c0_color,J07,color,d6_ridge,2266, red,red,blue,2266,4171,-115.27456665039062,-116.68929290771484,0.0806515792329831,0.019597698352958288,31.09734535217285,0
J07_g0_c0_color/reflection,J07_g0_c0_color,J07,color,reflection,2266, red,red,blue,2266,4171,-115.44425201416016,-116.94496154785156,0.07330412599547978,0.016344760099683005,33.61076354980469,0
J07_g0_c0_color/reflection_capped,J07_g0_c0_color,J07,color,reflection_capped,2266, red,red,blue,2266,4171,-115.44425201416016,-116.94496154785156,0.07330412599547978,0.016344760099683005,33.61076354980469,0
J07_g0_c0_color/donor,J07_g0_c0_color,J07,color,donor,2266, red,red,blue,2266,4171,-112.46994018554688,-113.49996185302734,0.07540173054445673,0.026918359383985277,8.086106300354004,0
J07_g0_c1_recipient/d6_internal,J07_g0_c1_recipient,J07,recipient,d6_internal,262, the,Joseph,Susan,7212,14919,-100.18201446533203,-104.8304672241211,0.07333242532476246,0.0007022611868482165,21.477588653564453,0
J07_g0_c1_recipient/d6_task,J07_g0_c1_recipient,J07,recipient,d6_task,262, the,Joseph,Susan,7212,14919,-101.3305892944336,-100.97042846679688,0.013223019683764228,0.01895599146421826,16.135404586791992,0
J07_g0_c1_recipient/d6_yoked,J07_g0_c1_recipient,J07,recipient,d6_yoked,262, the,Joseph,Susan,7212,14919,-98.41267395019531,-96.83056640625,0.0064853844697756935,0.0315526836618268,26.064056396484375,0
J07_g0_c1_recipient/d6_ridge,J07_g0_c1_recipient,J07,recipient,d6_ridge,262, the,Joseph,Susan,7212,14919,-101.58253479003906,-103.35833740234375,0.04462087894856696,0.007556433163137689,9.087862968444824,0
J07_g0_c1_recipient/reflection,J07_g0_c1_recipient,J07,recipient,reflection,262, the,Joseph,Susan,7212,14919,-101.40924835205078,-103.2281494140625,0.04540828381006324,0.007365400956015105,10.38427734375,0
J07_g0_c1_recipient/reflection_capped,J07_g0_c1_recipient,J07,recipient,reflection_capped,262, the,Joseph,Susan,7212,14919,-101.40924835205078,-103.2281494140625,0.04540828381006324,0.007365400956015105,10.38427734375,0
J07_g0_c1_recipient/donor,J07_g0_c1_recipient,J07,recipient,donor,262, the,Joseph,Susan,7212,14919,-107.54988861083984,-111.11466979980469,0.039831790946129514,0.0011273662634046836,11.8956937789917,0
J07_g0_c1_color/d6_internal,J07_g0_c1_color,J07,color,d6_internal,366," """,red,blue,2266,4171,-101.8028793334961,-102.10289001464844,0.03029819367285059,0.022445214184558804,63.46754837036133,0
J07_g0_c1_color/d6_task,J07_g0_c1_color,J07,color,d6_task,4171, blue,red,blue,2266,4171,-115.52706146240234,-114.97564697265625,0.04542540759043974,0.07884517164200917,24.43897247314453,0
J07_g0_c1_color/d6_yoked,J07_g0_c1_color,J07,color,d6_yoked,2266, red,red,blue,2266,4171,-102.61146545410156,-103.19397735595703,0.044454021625653574,0.024827291983271035,69.50833892822266,1
J07_g0_c1_color/d6_ridge,J07_g0_c1_color,J07,color,d6_ridge,257, a,red,blue,2266,4171,-113.50147247314453,-113.64888763427734,0.050678902203099264,0.04373263119592527,32.130863189697266,0
J07_g0_c1_color/reflection,J07_g0_c1_color,J07,color,reflection,257, a,red,blue,2266,4171,-112.90718078613281,-113.19198608398438,0.046438109921505766,0.03492892067850541,34.7508430480957,0
J07_g0_c1_color/reflection_capped,J07_g0_c1_color,J07,color,reflection_capped,257, a,red,blue,2266,4171,-112.90718078613281,-113.19198608398438,0.046438109921505766,0.03492892067850541,34.7508430480957,0
J07_g0_c1_color/donor,J07_g0_c1_color,J07,color,donor,257, a,red,blue,2266,4171,-116.55741882324219,-116.48084259033203,0.04191159706143833,0.045247110015751574,6.522185802459717,0
J07_g1_c0_recipient/d6_internal,J07_g1_c0_recipient,J07,recipient,d6_internal,262, the,Joseph,Susan,7212,14919,-102.08206176757812,-106.81669616699219,0.07230271290278992,0.0006352270734082373,24.275423049926758,0
J07_g1_c0_recipient/d6_task,J07_g1_c0_recipient,J07,recipient,d6_task,262, the,Joseph,Susan,7212,14919,-103.28760528564453,-102.90619659423828,0.0035429787774244005,0.0051881466191844965,25.79523277282715,0
J07_g1_c0_recipient/d6_yoked,J07_g1_c0_recipient,J07,recipient,d6_yoked,607, her,Joseph,Susan,7212,14919,-98.3887710571289,-96.34994506835938,0.0012668602596273184,0.009731495572196113,40.871620178222656,0
J07_g1_c0_recipient/d6_ridge,J07_g1_c0_recipient,J07,recipient,d6_ridge,262, the,Joseph,Susan,7212,14919,-103.6355972290039,-104.37564086914062,0.013765304095410238,0.006567331529799365,19.31024742126465,0
J07_g1_c0_recipient/reflection,J07_g1_c0_recipient,J07,recipient,reflection,262, the,Joseph,Susan,7212,14919,-104.24940490722656,-104.96861267089844,0.01509771598510109,0.0073546716462226614,21.098148345947266,0
J07_g1_c0_recipient/reflection_capped,J07_g1_c0_recipient,J07,recipient,reflection_capped,262, the,Joseph,Susan,7212,14919,-104.24940490722656,-104.96861267089844,0.01509771598510109,0.0073546716462226614,21.098148345947266,0
J07_g1_c0_recipient/donor,J07_g1_c0_recipient,J07,recipient,donor,262, the,Joseph,Susan,7212,14919,-99.56204223632812,-101.62193298339844,0.038631773901548094,0.0049243109138377445,13.788138389587402,0
J07_g1_c0_color/d6_internal,J07_g1_c0_color,J07,color,d6_internal,257, a,red,blue,2266,4171,-99.91763305664062,-100.75569152832031,0.03568874942403265,0.01543715128418275,60.46003723144531,0
J07_g1_c0_color/d6_task,J07_g1_c0_color,J07,color,d6_task,2266, red,red,blue,2266,4171,-112.5486831665039,-113.3394546508789,0.07056993246917882,0.03200309713878835,24.048765182495117,0
J07_g1_c0_color/d6_yoked,J07_g1_c0_color,J07,color,d6_yoked,2266, red,red,blue,2266,4171,-101.710205078125,-103.59107208251953,0.09438487010633098,0.014389715954492406,69.50833892822266,1
J07_g1_c0_color/d6_ridge,J07_g1_c0_color,J07,color,d6_ridge,2266, red,red,blue,2266,4171,-110.69245910644531,-112.0232925415039,0.07533546717952753,0.01990791916452796,30.745113372802734,0
J07_g1_c0_color/reflection,J07_g1_c0_color,J07,color,reflection,257, a,red,blue,2266,4171,-110.78449249267578,-112.18233489990234,0.06678218613831505,0.016503854557605616,33.14335632324219,0
J07_g1_c0_color/reflection_capped,J07_g1_c0_color,J07,color,reflection_capped,257, a,red,blue,2266,4171,-110.78449249267578,-112.18233489990234,0.06678218613831505,0.016503854557605616,33.14335632324219,0
J07_g1_c0_color/donor,J07_g1_c0_color,J07,color,donor,2266, red,red,blue,2266,4171,-114.72490692138672,-115.91748046875,0.07808723161437263,0.023694738243851002,8.086106300354004,0
J07_g1_c1_recipient/d6_internal,J07_g1_c1_recipient,J07,recipient,d6_internal,262, the,Joseph,Susan,7212,14919,-105.47733306884766,-110.7202377319336,0.09333880767437776,0.0004932847444853006,25.490310668945312,0
J07_g1_c1_recipient/d6_task,J07_g1_c1_recipient,J07,recipient,d6_task,262, the,Joseph,Susan,7212,14919,-108.76726531982422,-109.75650787353516,0.009807531009421663,0.0036470112888174248,18.52001953125,0
J07_g1_c1_recipient/d6_yoked,J07_g1_c1_recipient,J07,recipient,d6_yoked,607, her,Joseph,Susan,7212,14919,-104.72938537597656,-103.17942810058594,0.002051068643036607,0.009663135891587888,35.013858795166016,0
J07_g1_c1_recipient/d6_ridge,J07_g1_c1_recipient,J07,recipient,d6_ridge,262, the,Joseph,Susan,7212,14919,-106.8621826171875,-107.70612335205078,0.013068557169562133,0.005619644435186664,18.748689651489258,0
J07_g1_c1_recipient/reflection,J07_g1_c1_recipient,J07,recipient,reflection,262, the,Joseph,Susan,7212,14919,-107.41919708251953,-108.27912902832031,0.01625308378077832,0.006878156848288097,20.342254638671875,0
J07_g1_c1_recipient/reflection_capped,J07_g1_c1_recipient,J07,recipient,reflection_capped,262, the,Joseph,Susan,7212,14919,-107.41919708251953,-108.27912902832031,0.01625308378077832,0.006878156848288097,20.342254638671875,0
J07_g1_c1_recipient/donor,J07_g1_c1_recipient,J07,recipient,donor,262, the,Joseph,Susan,7212,14919,-103.38421630859375,-105.50507354736328,0.04086079305036373,0.004900384931097311,11.8956937789917,0
J07_g1_c1_color/d6_internal,J07_g1_c1_color,J07,color,d6_internal,257, a,red,blue,2266,4171,-103.86546325683594,-104.17826080322266,0.026888722985902107,0.0196663574546467,61.48170852661133,0
J07_g1_c1_color/d6_task,J07_g1_c1_color,J07,color,d6_task,4171, blue,red,blue,2266,4171,-117.29061889648438,-116.83346557617188,0.03819903118925378,0.060338083652223984,25.2489070892334,0
J07_g1_c1_color/d6_yoked,J07_g1_c1_color,J07,color,d6_yoked,257, a,red,blue,2266,4171,-105.4115982055664,-105.6115951538086,0.038204616455626686,0.03127938985874741,69.50834655761719,1
J07_g1_c1_color/d6_ridge,J07_g1_c1_color,J07,color,d6_ridge,257, a,red,blue,2266,4171,-114.93169403076172,-115.08981323242188,0.040035433197672124,0.03418017133083571,31.836999893188477,0
J07_g1_c1_color/reflection,J07_g1_c1_color,J07,color,reflection,257, a,red,blue,2266,4171,-114.76483917236328,-115.06405639648438,0.038464957945898895,0.028517856059210315,34.278621673583984,0
J07_g1_c1_color/reflection_capped,J07_g1_c1_color,J07,color,reflection_capped,257, a,red,blue,2266,4171,-114.76483917236328,-115.06405639648438,0.038464957945898895,0.028517856059210315,34.278621673583984,0
J07_g1_c1_color/donor,J07_g1_c1_color,J07,color,donor,257, a,red,blue,2266,4171,-113.33699798583984,-113.16625213623047,0.04703978243305692,0.05579808378580644,6.522185802459717,0
