case,arm,layer,kind,prior_positions_max_error,last_position_max_error
J05_g1_c1_recipient,internal,11,value,0.0,0.75249844789505
J05_g1_c1_recipient,task,0,key,0.0,0.0
J05_g1_c1_recipient,task,0,value,0.0,0.0
J05_g1_c1_recipient,task,1,key,0.0,0.0
J05_g1_c1_recipient,task,1,value,0.0,0.0
J05_g1_c1_recipient,task,2,key,0.0,0.0
J05_g1_c1_recipient,task,2,value,0.0,0.0
J05_g1_c1_recipient,task,3,key,0.0,0.0
J05_g1_c1_recipient,task,3,value,0.0,0.0
J05_g1_c1_recipient,task,4,key,0.0,0.0
J05_g1_c1_recipient,task,4,value,0.0,0.0
J05_g1_c1_recipient,task,5,key,0.0,0.0
J05_g1_c1_recipient,task,5,value,0.0,0.0
J05_g1_c1_recipient,task,6,key,0.0,0.0
J05_g1_c1_recipient,task,6,value,0.0,0.0
J05_g1_c1_recipient,task,7,key,0.0,0.0
J05_g1_c1_recipient,task,7,value,0.0,0.0
J05_g1_c1_recipient,task,8,key,0.0,0.0
J05_g1_c1_recipient,task,8,value,0.0,0.0
J05_g1_c1_recipient,task,9,key,0.0,0.9566431641578674
J05_g1_c1_recipient,task,9,value,0.0,1.908184289932251
J05_g1_c1_recipient,task,10,key,0.0,0.9422116875648499
J05_g1_c1_recipient,task,10,value,0.0,1.2717065811157227
J05_g1_c1_recipient,task,11,key,0.0,0.8393462896347046
J05_g1_c1_recipient,task,11,value,0.0,1.3749566078186035
J05_g1_c1_recipient,yoked,0,key,0.0,0.0
J05_g1_c1_recipient,yoked,0,value,0.0,0.0
J05_g1_c1_recipient,yoked,1,key,0.0,0.0
J05_g1_c1_recipient,yoked,1,value,0.0,0.0
J05_g1_c1_recipient,yoked,2,key,0.0,0.0
J05_g1_c1_recipient,yoked,2,value,0.0,0.0
J05_g1_c1_recipient,yoked,3,key,0.0,0.0
J05_g1_c1_recipient,yoked,3,value,0.0,0.0
J05_g1_c1_recipient,yoked,4,key,0.0,0.0
J05_g1_c1_recipient,yoked,4,value,0.0,0.0
J05_g1_c1_recipient,yoked,5,key,0.0,0.0
J05_g1_c1_recipient,yoked,5,value,0.0,0.0
J05_g1_c1_recipient,yoked,6,key,0.0,0.0
J05_g1_c1_recipient,yoked,6,value,0.0,0.0
J05_g1_c1_recipient,yoked,7,key,0.0,0.0
J05_g1_c1_recipient,yoked,7,value,0.0,0.0
J05_g1_c1_recipient,yoked,8,key,0.0,0.0
J05_g1_c1_recipient,yoked,8,value,0.0,0.0
J05_g1_c1_recipient,yoked,9,key,0.0,1.4404027462005615
J05_g1_c1_recipient,yoked,9,value,0.0,3.3755593299865723
J05_g1_c1_recipient,yoked,10,key,0.0,1.2953338623046875
J05_g1_c1_recipient,yoked,10,value,0.0,1.7161589860916138
J05_g1_c1_recipient,yoked,11,key,0.0,1.1700069904327393
J05_g1_c1_recipient,yoked,11,value,0.0,2.153752326965332
J05_g1_c1_recipient,supervised_ridge,0,key,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,0,value,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,1,key,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,1,value,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,2,key,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,2,value,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,3,key,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,3,value,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,4,key,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,4,value,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,5,key,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,5,value,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,6,key,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,6,value,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,7,key,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,7,value,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,8,key,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,8,value,0.0,0.0
J05_g1_c1_recipient,supervised_ridge,9,key,0.0,0.9803910255432129
J05_g1_c1_recipient,supervised_ridge,9,value,0.0,2.1987109184265137
J05_g1_c1_recipient,supervised_ridge,10,key,0.0,0.9472385048866272
J05_g1_c1_recipient,supervised_ridge,10,value,0.0,1.277928352355957
J05_g1_c1_recipient,supervised_ridge,11,key,0.0,0.8261291980743408
J05_g1_c1_recipient,supervised_ridge,11,value,0.0,1.6348638534545898
J05_g1_c1_recipient,reflection,0,key,0.0,0.0
J05_g1_c1_recipient,reflection,0,value,0.0,0.0
J05_g1_c1_recipient,reflection,1,key,0.0,0.0
J05_g1_c1_recipient,reflection,1,value,0.0,0.0
J05_g1_c1_recipient,reflection,2,key,0.0,0.0
J05_g1_c1_recipient,reflection,2,value,0.0,0.0
J05_g1_c1_recipient,reflection,3,key,0.0,0.0
J05_g1_c1_recipient,reflection,3,value,0.0,0.0
J05_g1_c1_recipient,reflection,4,key,0.0,0.0
J05_g1_c1_recipient,reflection,4,value,0.0,0.0
J05_g1_c1_recipient,reflection,5,key,0.0,0.0
J05_g1_c1_recipient,reflection,5,value,0.0,0.0
J05_g1_c1_recipient,reflection,6,key,0.0,0.0
J05_g1_c1_recipient,reflection,6,value,0.0,0.0
J05_g1_c1_recipient,reflection,7,key,0.0,0.0
J05_g1_c1_recipient,reflection,7,value,0.0,0.0
J05_g1_c1_recipient,reflection,8,key,0.0,0.0
J05_g1_c1_recipient,reflection,8,value,0.0,0.0
J05_g1_c1_recipient,reflection,9,key,0.0,1.0068871974945068
J05_g1_c1_recipient,reflection,9,value,0.0,2.271726131439209
J05_g1_c1_recipient,reflection,10,key,0.0,0.9395408630371094
J05_g1_c1_recipient,reflection,10,value,0.0,1.145550012588501
J05_g1_c1_recipient,reflection,11,key,0.0,0.842629075050354
J05_g1_c1_recipient,reflection,11,value,0.0,1.623239278793335
J05_g1_c1_recipient,residual_donor,0,key,0.0,0.0
J05_g1_c1_recipient,residual_donor,0,value,0.0,0.0
J05_g1_c1_recipient,residual_donor,1,key,0.0,0.0
J05_g1_c1_recipient,residual_donor,1,value,0.0,0.0
J05_g1_c1_recipient,residual_donor,2,key,0.0,0.0
J05_g1_c1_recipient,residual_donor,2,value,0.0,0.0
J05_g1_c1_recipient,residual_donor,3,key,0.0,0.0
J05_g1_c1_recipient,residual_donor,3,value,0.0,0.0
J05_g1_c1_recipient,residual_donor,4,key,0.0,0.0
J05_g1_c1_recipient,residual_donor,4,value,0.0,0.0
J05_g1_c1_recipient,residual_donor,5,key,0.0,0.0
J05_g1_c1_recipient,residual_donor,5,value,0.0,0.0
J05_g1_c1_recipient,residual_donor,6,key,0.0,0.0
J05_g1_c1_recipient,residual_donor,6,value,0.0,0.0
J05_g1_c1_recipient,residual_donor,7,key,0.0,0.0
J05_g1_c1_recipient,residual_donor,7,value,0.0,0.0
J05_g1_c1_recipient,residual_donor,8,key,0.0,0.0
J05_g1_c1_recipient,residual_donor,8,value,0.0,0.0
J05_g1_c1_recipient,residual_donor,9,key,0.0,1.135558843612671
J05_g1_c1_recipient,residual_donor,9,value,0.0,1.4625182151794434
J05_g1_c1_recipient,residual_donor,10,key,0.0,1.0004855394363403
J05_g1_c1_recipient,residual_donor,10,value,0.0,1.1454761028289795
J05_g1_c1_recipient,residual_donor,11,key,0.0,0.9316492080688477
J05_g1_c1_recipient,residual_donor,11,value,0.0,1.7697021961212158
