sentence,arm,turn,score_input,probe,cosine_distance_from_plain,utterance,control_action
2,yoked_positive_next_sentence,14,60,0.6498813599008478,0.0939338526111062,The report was handed to the team.,none
2,yoked_positive_next_sentence,15,60,0.6498813599008478,0.0939338526111062,The report was handed to the team.,none
2,yoked_positive_next_sentence,16,60,0.6498813599008478,0.0939338526111062,The report was handed to the team.,none
2,yoked_positive_next_sentence,17,60,0.6498813599008478,0.0939338526111062,The report was handed to the team.,none
2,yoked_positive_next_sentence,18,60,0.6498813599008478,0.0939338526111062,The report was handed to the team.,none
2,yoked_positive_next_sentence,19,60,0.6498813599008478,0.0939338526111062,The report was handed to the team.,none
2,visible_sentence_only,0,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,1,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,2,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,3,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,4,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,5,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,6,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,7,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,8,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,9,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,10,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,11,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,12,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,13,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,14,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,15,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,16,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,17,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,18,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,visible_sentence_only,19,70,0.6440947834840168,0.09392036787978908,The report was handed to the team.,none
2,constant_50,0,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,1,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,2,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,3,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,4,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,5,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,6,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,7,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,8,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,9,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,10,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,11,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,12,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,13,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,14,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,15,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,16,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,17,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,18,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
2,constant_50,19,50,0.6450069879785076,0.09424349881616956,The report was handed to the team.,none
3,live_positive,0,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,live_positive,1,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,2,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,3,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,4,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,5,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,6,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,7,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,8,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,9,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,10,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,11,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,12,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,13,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,14,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,15,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,16,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,17,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,18,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_positive,19,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,live_negative,0,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,live_negative,1,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,2,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,3,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,4,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,5,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,6,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,7,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,8,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,9,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,10,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,11,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,12,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,13,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,14,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,15,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,16,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,17,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,18,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,live_negative,19,40,0.5737276999113088,0.0774354069288592,They discussed the schedule after lunch.,none
3,random,0,100,0.5802665857370339,0.08468292166069791,They discussed the schedule after lunch.,none
3,random,1,80,0.5784577986766194,0.07750564143472338,They discussed the schedule after lunch.,none
3,random,2,30,0.5730491131054647,0.08054421671252032,They discussed the schedule after lunch.,none
3,random,3,90,0.578930802327337,0.0823691289466244,They discussed the schedule after lunch.,none
3,random,4,80,0.5784577986766194,0.07750564143472338,They discussed the schedule after lunch.,none
3,random,5,70,0.5730129305846895,0.0818958530434557,They discussed the schedule after lunch.,none
3,random,6,0,0.5508476496688384,0.0826877219383031,They discussed the schedule after lunch.,none
3,random,7,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,random,8,20,0.5710587863346058,0.0826546486376396,They discussed the schedule after lunch.,none
3,random,9,0,0.5508476496688384,0.0826877219383031,They discussed the schedule after lunch.,none
3,random,10,20,0.5710587863346058,0.0826546486376396,They discussed the schedule after lunch.,none
3,random,11,0,0.5508476496688384,0.0826877219383031,They discussed the schedule after lunch.,none
3,random,12,30,0.5730491131054647,0.08054421671252032,They discussed the schedule after lunch.,none
3,random,13,30,0.5730491131054647,0.08054421671252032,They discussed the schedule after lunch.,none
3,random,14,90,0.578930802327337,0.0823691289466244,They discussed the schedule after lunch.,none
3,random,15,90,0.578930802327337,0.0823691289466244,They discussed the schedule after lunch.,none
3,random,16,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,random,17,30,0.5730491131054647,0.08054421671252032,They discussed the schedule after lunch.,none
3,random,18,0,0.5508476496688384,0.0826877219383031,They discussed the schedule after lunch.,none
3,random,19,0,0.5508476496688384,0.0826877219383031,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,0,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,1,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,2,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,3,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,4,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,5,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,6,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,7,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,8,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,9,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,10,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,11,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,12,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,13,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,14,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,15,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,16,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,17,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,18,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,yoked_positive_next_sentence,19,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,visible_sentence_only,0,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,1,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,2,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,3,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,4,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,5,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,6,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,7,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,8,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,9,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,10,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,11,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,12,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,13,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,14,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,15,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,16,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,17,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,18,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,visible_sentence_only,19,60,0.580636996299837,0.0801461615928113,They discussed the schedule after lunch.,none
3,constant_50,0,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,1,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,2,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,3,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,4,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,5,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,6,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,7,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,8,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,9,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,10,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,11,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,12,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,13,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,14,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,15,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,16,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,17,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,18,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
3,constant_50,19,50,0.576486656829351,0.07999178236027782,They discussed the schedule after lunch.,none
4,live_positive,0,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,1,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,2,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,3,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,4,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,5,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,6,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,7,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,8,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,9,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,10,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,11,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,12,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,13,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,14,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,15,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,16,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,17,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,18,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_positive,19,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,0,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,1,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,2,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,3,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,4,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,5,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,6,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,7,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,8,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,9,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,10,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,11,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,12,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,13,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,14,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,15,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,16,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,17,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,18,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,live_negative,19,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,random,0,0,0.5239944110494964,0.10391915253282868,The message arrived on Tuesday.,none
4,random,1,90,0.5555750713866997,0.0998723283644809,The message arrived on Tuesday.,none
4,random,2,0,0.5239944110494964,0.10391915253282868,The message arrived on Tuesday.,none
4,random,3,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,random,4,20,0.543046673462337,0.0991430588020813,The message arrived on Tuesday.,none
4,random,5,100,0.554521961459803,0.09955661607857014,The message arrived on Tuesday.,none
4,random,6,20,0.543046673462337,0.0991430588020813,The message arrived on Tuesday.,none
4,random,7,10,0.547598933456684,0.0824475641829936,The message arrived on Tuesday.,none
4,random,8,10,0.547598933456684,0.0824475641829936,The message arrived on Tuesday.,none
4,random,9,100,0.554521961459803,0.09955661607857014,The message arrived on Tuesday.,none
4,random,10,90,0.5555750713866997,0.0998723283644809,The message arrived on Tuesday.,none
4,random,11,10,0.547598933456684,0.0824475641829936,The message arrived on Tuesday.,none
4,random,12,0,0.5239944110494964,0.10391915253282868,The message arrived on Tuesday.,none
4,random,13,20,0.543046673462337,0.0991430588020813,The message arrived on Tuesday.,none
4,random,14,70,0.5459155175784263,0.09239295970425121,The message arrived on Tuesday.,none
4,random,15,0,0.5239944110494964,0.10391915253282868,The message arrived on Tuesday.,none
4,random,16,80,0.5465451847871758,0.09059421478180774,The message arrived on Tuesday.,none
4,random,17,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,random,18,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,random,19,100,0.554521961459803,0.09955661607857014,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,0,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,1,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,2,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,3,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,4,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,5,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,6,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,7,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,8,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,9,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,10,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,11,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,12,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,13,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,14,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,15,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,16,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,17,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,18,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,yoked_positive_next_sentence,19,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,0,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,1,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,2,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,3,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,4,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,5,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,6,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,7,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,8,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,9,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,10,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,11,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,12,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,13,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,14,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,15,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,16,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,17,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,18,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,visible_sentence_only,19,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,0,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,1,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,2,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,3,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,4,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,5,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,6,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,7,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,8,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,9,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,10,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,11,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,12,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,13,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,14,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,15,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,16,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,17,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,18,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
4,constant_50,19,50,0.5482069459757181,0.09196639428883713,The message arrived on Tuesday.,none
5,live_positive,0,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,1,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,2,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,3,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,4,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,5,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,6,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,7,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,8,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,9,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,10,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,11,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,12,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,13,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,14,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,15,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,16,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,17,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,18,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_positive,19,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_negative,0,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_negative,1,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
5,live_negative,2,50,0.5489094871597033,0.0783926177319747,A person waited beside the gate.,none
